"﻿property_id";"id";"full_address";"street_address";"unit";"city";"state";"zip_code";"county";"latitude";"longitude";"property_type";"bedrooms";"bathrooms";"sqft";"lot_size_sqft";"year_built";"building_age";"last_sale_price";"last_sale_date";"days_since_sale";"price_per_sqft";"assessed_value";"tax_year";"annual_tax";"owner_name";"owner_occupied";"assessor_id"
"P-100518";10518;"1528 Orchard Ln, Apt 21B, Indianapolis, IN 22335";"1528 Orchard Ln";"Apt 21B";"Indianapolis";"IN";22335;"Marion";33.052408;-142.234565;"Condo";2;1.5;"2,894";"12,339";1966;58;"395,627.41";"2025-06-26";"292";136.71;"337,769.23";2023;"3,747.66";"Steven Taylor";"FALSE";"IN-MA-67939"
"P-100519";10519;"9418 Orchard Ln, Tampa, FL 15189";"9418 Orchard Ln";"";"Tampa";"FL";15189;"Hillsborough";30.632011;-132.063619;"Multi Family";7;2.0;"4,211";"10,219";1985;39;"778,971.80";"2022-10-07";"1,285";184.98;"710,504.02";2024;"9,206.95";"Donald Taylor";"FALSE";"FL-HI-99463"
"P-100520";10520;"1034 Monroe Blvd, Apt 4A, Los Angeles, CA 83505";"1034 Monroe Blvd";"Apt 4A";"Los Angeles";"CA";83505;"Los Angeles";21.210488;-82.783799;"Condo";4;2.0;"5,270";"11,811";1929;95;"1,130,306.43";"2016-06-24";"3,581";214.48;"1,061,000.08";2022;"12,930.68";"Ashley Adams";"TRUE";"CA-LO-70929"
"P-100521";10521;"1875 Creekside Dr, Apt 19A, Decatur, GA 66769";"1875 Creekside Dr";"Apt 19A";"Decatur";"GA";66769;"DeKalb";26.285981;-128.401305;"Townhouse";3;4.5;"2,341";"13,847";2014;10;"491,451.19";"2023-02-28";"1,141";209.93;"460,181.92";2024;"4,541.49";"Steven Martinez";"FALSE";"GA-DE-51967"
"P-100522";10522;"6330 Cedar Ln, Apt 28D, Oklahoma City, OK 57381";"6330 Cedar Ln";"Apt 28D";"Oklahoma City";"OK";57381;"Oklahoma";41.923317;-71.865208;"Condo";1;2.5;"787";"11,988";1974;50;"330,481.53";"2019-02-26";"2,604";419.93;"281,845.12";2022;"2,489.00";"Betty Garcia";"TRUE";"OK-OK-69168"
"P-100523";10523;"3607 Adams St, Columbia, SC 34127";"3607 Adams St";"";"Columbia";"SC";34127;"Richland";43.009551;-148.95761;"Multi Family";3;3.0;"1,947";"5,200";1964;60;"854,714.48";"2020-11-18";"1,973";438.99;"805,696.46";2024;"14,024.19";"George Ramirez";"TRUE";"SC-RI-84752"
"P-100525";10525;"2159 Harbor View Blvd, Apt 12C, Eugene, OR 93744";"2159 Harbor View Blvd";"Apt 12C";"Eugene";"OR";93744;"Lane";46.690624;-148.522193;"Condo";6;2.5;"4,042";"15,452";1989;35;"1,229,261.27";"2019-07-18";"2,462";304.12;"1,122,643.72";2023;"11,807.02";"Richard Baker";"TRUE";"OR-LA-11883"
"P-100526";10526;"5047 Clearwater Ct, Dallas, TX 75809";"5047 Clearwater Ct";"";"Dallas";"TX";75809;"Dallas";42.704865;-146.147154;"Single Family";6;4.5;"3,991";"10,714";1965;59;"394,724.75";"2020-03-14";"2,222";98.9;"366,207.77";2023;"7,324.16";"Susan Robinson";"TRUE";"TX-DA-33186"
"P-100527";10527;"9846 Broadway, Indianapolis, IN 81141";"9846 Broadway";"";"Indianapolis";"IN";81141;"Marion";32.550718;-132.20257;"Multi Family";6;3.0;"6,351";"16,515";1932;92;"896,383.31";"2017-03-30";"3,302";141.14;"942,251.56";2022;"14,883.33";"Michelle Clark";"TRUE";"IN-MA-91766"
"P-100528";10528;"1733 Harbor View Blvd, Apt 23D, Provo, UT 75976";"1733 Harbor View Blvd";"Apt 23D";"Provo";"UT";75976;"Utah";36.40269;-154.160708;"Condo";7;4.0;"2,335";"5,986";2019;5;"474,611.31";"2022-01-04";"1,561";203.26;"395,992.10";2023;"7,684.87";"Matthew Robinson";"TRUE";"UT-UT-94523"
"P-100529";10529;"6238 Madison Ave, Apt 11C, Austin, TX 76527";"6238 Madison Ave";"Apt 11C";"Austin";"TX";76527;"Travis";28.515517;-80.474177;"Condo";3;4.0;"6,115";"10,072";1920;104;"822,146.06";"2021-08-19";"1,699";134.45;"665,775.84";2022;"13,315.52";"Margaret King";"FALSE";"TX-TR-88636"
"P-100530";10530;"9474 Summit Rd, Apt 4B, Hempstead, NY 41697";"9474 Summit Rd";"Apt 4B";"Hempstead";"NY";41697;"Nassau";35.727099;-122.951472;"Townhouse";6;4.0;"1,022";"10,489";1974;50;"843,054.92";"2019-02-23";"2,607";824.91;"773,185.49";2024;"17,010.08";"Daniel King";"TRUE";"NY-NA-40273"
"P-100532";10532;"6365 Oak Ave, Apt 21A, Lexington, KY 27111";"6365 Oak Ave";"Apt 21A";"Lexington";"KY";27111;"Fayette";47.060476;-101.801706;"Townhouse";2;2.5;"5,945";"9,578";1958;66;"271,186.55";"2016-11-09";"3,443";45.62;"236,902.15";2023;"4,085.31";"Brian Brown";"TRUE";"KY-FA-28844"
"P-100533";10533;"9592 River Blvd, Honolulu, HI 24540";"9592 River Blvd";"";"Honolulu";"HI";24540;"Honolulu";33.166885;-105.157184;"Single Family";2;3.0;"2,746";"5,705";1931;93;"686,013.36";"2016-10-23";"3,460";249.82;"623,187.70";2022;"7,908.00";"Dorothy Johnson";"TRUE";"HI-HO-73768"
"P-100534";10534;"1350 Jefferson St, Albuquerque, NM 65038";"1350 Jefferson St";"";"Albuquerque";"NM";65038;"Bernalillo";30.944241;-129.718111;"Single Family";7;2.0;"2,072";"6,966";1921;103;"824,837.77";"2018-11-20";"2,702";398.09;"800,247.83";2024;"14,610.69";"Linda Perez";"FALSE";"NM-BE-73427"
"P-100535";10535;"9930 Main St, Wichita, KS 30760";"9930 Main St";"";"Wichita";"KS";30760;"Sedgwick";34.826337;-134.858411;"Single Family";2;1.0;"4,990";"5,367";1986;38;"519,160.88";"2024-07-28";"625";104.04;"449,018.07";2023;"4,210.65";"Jessica Johnson";"TRUE";"KS-SE-38804"
"P-100536";10536;"2173 Jackson Dr, Apt 13A, San Francisco, CA 45870";"2173 Jackson Dr";"Apt 13A";"San Francisco";"CA";45870;"San Francisco";33.761734;-74.069046;"Townhouse";6;5.0;"5,940";"10,762";1979;45;"2,722,843.09";"2020-09-21";"2,031";458.39;"2,534,472.98";2023;"48,327.78";"Thomas Lopez";"TRUE";"CA-SA-46842"
"P-100537";10537;"9726 Clearwater Ct, New Orleans, LA 31712";"9726 Clearwater Ct";"";"New Orleans";"LA";31712;"Orleans";42.043637;-74.022699;"Single Family";4;4.5;"4,071";"13,841";2015;9;"331,905.66";"2022-09-16";"1,306";81.53;"327,548.83";2024;"4,125.99";"Richard Torres";"TRUE";"LA-OR-92929"
"P-100538";10538;"7463 Broadway, Oakland, CA 14424";"7463 Broadway";"";"Oakland";"CA";14424;"Alameda";46.389582;-134.983462;"Multi Family";3;5.0;"3,485";"10,010";1923;101;"799,682.36";"2017-03-18";"3,314";229.46;"717,158.62";2022;"8,815.98";"John Wilson";"FALSE";"CA-AL-58754"
"P-100539";10539;"5251 Park Way, Apt 29A, Manhattan, NY 11262";"5251 Park Way";"Apt 29A";"Manhattan";"NY";11262;"New York";29.442612;-156.051611;"Townhouse";2;4.5;"5,248";"10,516";1949;75;"2,163,003.78";"2021-12-16";"1,580";412.16;"1,914,440.63";2022;"42,117.69";"Michael Scott";"TRUE";"NY-NE-89679"
"P-100540";10540;"7009 Summit Rd, Lexington, KY 51652";"7009 Summit Rd";"";"Lexington";"KY";51652;"Fayette";42.554954;-139.760914;"Single Family";7;4.5;"4,684";"5,450";1955;69;"448,565.05";"2024-11-21";"509";95.77;"419,783.11";2024;"5,004.86";"Anthony Thomas";"TRUE";"KY-FA-47360"
"P-100541";10541;"9533 Main St, Dallas, TX 70525";"9533 Main St";"";"Dallas";"TX";70525;"Dallas";28.535694;-83.777071;"Multi Family";1;5.0;"4,921";"5,561";1963;61;"622,925.02";"2025-07-03";"285";126.59;"586,152.51";2023;"11,723.05";"Karen Lee";"FALSE";"TX-DA-62473"
"P-100542";10542;"9216 Ridgewood Rd, San Francisco, CA 74725";"9216 Ridgewood Rd";"";"San Francisco";"CA";74725;"San Francisco";37.226497;-122.780508;"Single Family";4;1.5;"3,663";"13,787";1933;91;"539,328.95";"2025-09-30";"196";147.24;"565,020.94";2022;"5,233.01";"Daniel Hall";"FALSE";"CA-SA-39667"
"P-100543";10543;"1542 Lincoln Rd, Hempstead, NY 58349";"1542 Lincoln Rd";"";"Hempstead";"NY";58349;"Nassau";42.627912;-110.232422;"Single Family";6;1.0;"2,727";"3,432";1934;90;"596,410.34";"2022-11-14";"1,247";218.71;"490,555.05";2023;"10,792.21";"Anthony Moore";"FALSE";"NY-NA-28056"
"P-100544";10544;"7648 Park Way, Apt 8A, New Orleans, LA 26552";"7648 Park Way";"Apt 8A";"New Orleans";"LA";26552;"Orleans";29.462316;-144.123871;"Townhouse";7;4.0;"5,817";"13,137";2005;19;"215,451.18";"2020-05-13";"2,162";37.04;"187,907.26";2023;"2,994.34";"Karen Lee";"FALSE";"LA-OR-73269"
"P-100545";10545;"4953 Pine Rd, Apt 25E, Durham, NC 56269";"4953 Pine Rd";"Apt 25E";"Durham";"NC";56269;"Durham";35.800654;-81.060107;"Condo";6;1.5;"1,215";"9,318";1927;97;"285,730.87";"2018-10-06";"2,747";235.17;"247,111.67";2023;"2,534.13";"Michael Perez";"TRUE";"NC-DU-87401"
"P-100546";10546;"5234 Clearwater Ct, Cambridge, MA 69509";"5234 Clearwater Ct";"";"Cambridge";"MA";69509;"Middlesex";38.365167;-83.240793;"Single Family";2;2.5;"3,578";"9,895";1977;47;"3,096,969.30";"2020-07-10";"2,104";865.56;"2,666,200.13";2023;"27,343.06";"Karen Ramirez";"TRUE";"MA-MI-50258"
"P-100547";10547;"1772 Sunset Blvd, Apt 5D, Lexington, KY 70418";"1772 Sunset Blvd";"Apt 5D";"Lexington";"KY";70418;"Fayette";44.2192;-92.182739;"Condo";1;4.5;"2,132";"6,502";1923;101;"491,467.53";"2020-04-30";"2,175";230.52;"459,911.52";2023;"4,332.33";"Emily Garcia";"TRUE";"KY-FA-37795"
"P-100548";10548;"7159 Birch St, Boston, MA 53743";"7159 Birch St";"";"Boston";"MA";53743;"Suffolk";22.408662;-133.284769;"Single Family";1;4.0;"4,061";"7,238";1957;67;"1,027,821.38";"2024-04-20";"724";253.1;"1,005,430.03";2024;"15,372.40";"Kimberly Ramirez";"TRUE";"MA-SU-16536"
"P-100549";10549;"4178 Park Way, Apt 16B, Boise, ID 38780";"4178 Park Way";"Apt 16B";"Boise";"ID";38780;"Ada";24.05248;-79.129914;"Townhouse";3;2.5;"1,139";"9,857";1932;92;"334,858.39";"2016-05-20";"3,616";293.99;"330,192.55";2024;"4,244.53";"Betty Miller";"TRUE";"ID-AD-45162"
"P-100550";10550;"3435 Hillcrest Ave, Hempstead, NY 93479";"3435 Hillcrest Ave";"";"Hempstead";"NY";93479;"Nassau";28.631803;-105.120734;"Single Family";1;2.0;"4,722";"16,198";1999;25;"1,904,112.90";"2022-11-10";"1,251";403.24;"2,010,303.72";2024;"44,226.68";"Daniel Baker";"TRUE";"NY-NA-34555"
"P-100551";10551;"7558 Sunset Blvd, Reno, NV 11669";"7558 Sunset Blvd";"";"Reno";"NV";11669;"Washoe";38.649832;-119.770738;"Single Family";2;3.0;"1,230";"4,027";2006;18;"713,003.39";"2026-03-05";"40";579.68;"697,461.02";2023;"10,460.46";"Dorothy Thomas";"TRUE";"NV-WA-15921"
"P-100552";10552;"9394 Heritage Ln, Dallas, TX 39922";"9394 Heritage Ln";"";"Dallas";"TX";39922;"Dallas";34.919633;-142.444488;"Single Family";7;1.5;"1,419";"6,409";2022;2;"694,225.44";"2021-03-17";"1,854";489.24;"657,569.33";2023;"13,151.39";"Thomas Nelson";"TRUE";"TX-DA-57748"
"P-100553";10553;"322 Hillcrest Ave, Apt 8E, Kansas City, MO 49470";"322 Hillcrest Ave";"Apt 8E";"Kansas City";"MO";49470;"Jackson";39.819165;-79.4506;"Townhouse";4;1.5;"2,811";"14,046";1986;38;"688,008.12";"2026-01-19";"85";244.76;"580,933.50";2023;"10,616.67";"Brian Martinez";"TRUE";"MO-JA-14050"
"P-100554";10554;"5988 Jefferson St, Saint Paul, MN 21701";"5988 Jefferson St";"";"Saint Paul";"MN";21701;"Ramsey";26.136816;-73.931147;"Single Family";3;5.0;"4,280";"12,912";1942;82;"326,941.28";"2018-09-01";"2,782";76.39;"295,768.58";2023;"3,753.99";"Mark Moore";"TRUE";"MN-RA-15387"
"P-100555";10555;"8620 Valley View Dr, Apt 10D, New Orleans, LA 90264";"8620 Valley View Dr";"Apt 10D";"New Orleans";"LA";90264;"Orleans";24.258473;-87.806037;"Townhouse";7;3.5;"2,962";"4,767";1921;103;"509,163.07";"2018-08-06";"2,808";171.9;"429,804.57";2024;"4,213.26";"Charles Flores";"TRUE";"LA-OR-31313"
"P-100556";10556;"1158 Heritage Ln, Apt 22E, Everett, WA 12043";"1158 Heritage Ln";"Apt 22E";"Everett";"WA";12043;"Snohomish";33.027242;-138.092699;"Townhouse";1;1.0;"4,600";"9,610";1920;104;"1,762,484.63";"2018-11-17";"2,705";383.15;"1,851,019.55";2022;"20,393.06";"Matthew Jackson";"FALSE";"WA-SN-75797"
"P-100558";10558;"9339 Summit Rd, Atlanta, GA 98987";"9339 Summit Rd";"";"Atlanta";"GA";98987;"Fulton";44.212209;-87.018918;"Single Family";6;2.5;"2,648";"4,871";1973;51;"552,341.34";"2022-11-27";"1,234";208.59;"492,411.66";2023;"7,287.68";"Kevin Robinson";"TRUE";"GA-FU-59278"
"P-100559";10559;"1673 Lake Dr, Apt 20C, Saint Paul, MN 79018";"1673 Lake Dr";"Apt 20C";"Saint Paul";"MN";79018;"Ramsey";32.710385;-129.74634;"Townhouse";4;3.5;"4,103";"11,746";1973;51;"869,928.60";"2021-02-09";"1,890";212.02;"703,164.92";2024;"5,848.27";"Stephanie Clark";"TRUE";"MN-RA-28426"
"P-100560";10560;"9608 Birch St, Apt 4C, Charlotte, NC 58904";"9608 Birch St";"Apt 4C";"Charlotte";"NC";58904;"Mecklenburg";24.372784;-109.735549;"Townhouse";3;1.0;"3,816";"5,879";1971;53;"642,661.80";"2021-02-03";"1,896";168.41;"669,810.60";2024;"9,057.61";"Patricia Garcia";"TRUE";"NC-ME-95181"
"P-100561";10561;"1695 Heritage Ln, Oklahoma City, OK 84113";"1695 Heritage Ln";"";"Oklahoma City";"OK";84113;"Oklahoma";33.758899;-128.176239;"Single Family";1;5.0;"6,473";"7,341";2009;15;"279,950.27";"2024-08-31";"591";43.25;"271,163.97";2023;"2,613.16";"Amanda Green";"FALSE";"OK-OK-49438"
"P-100562";10562;"5193 Main St, Albuquerque, NM 73564";"5193 Main St";"";"Albuquerque";"NM";73564;"Bernalillo";37.527094;-139.539111;"Single Family";1;2.0;"5,546";"7,529";1986;38;"195,553.64";"2023-12-29";"837";35.26;"162,521.13";2022;"2,924.20";"Donald Sanchez";"TRUE";"NM-BE-25966"
"P-100563";10563;"6728 Riverside Dr, Apt 7D, Aurora, CO 34123";"6728 Riverside Dr";"Apt 7D";"Aurora";"CO";34123;"Arapahoe";42.73718;-83.77029;"Condo";3;4.5;"5,991";"16,102";1935;89;"818,824.44";"2019-02-24";"2,606";136.68;"660,379.75";2022;"11,769.68";"Brian Thomas";"TRUE";"CO-AR-81654"
"P-100564";10564;"4851 Heritage Ln, Apt 1E, Baltimore, MD 97495";"4851 Heritage Ln";"Apt 1E";"Baltimore";"MD";97495;"Baltimore";23.650522;-105.777549;"Townhouse";6;3.0;"3,804";"10,125";2009;15;"1,259,826.23";"2021-01-29";"1,901";331.18;"1,165,426.12";2023;"11,395.53";"Charles Robinson";"TRUE";"MD-BA-61043"
"P-100565";10565;"658 Harbor View Blvd, Aurora, CO 15587";"658 Harbor View Blvd";"";"Aurora";"CO";15587;"Arapahoe";45.064871;-126.138762;"Single Family";4;4.5;"2,868";"3,017";1940;84;"729,297.20";"2016-09-07";"3,506";254.29;"771,820.08";2022;"9,405.41";"Melissa King";"TRUE";"CO-AR-18226"
"P-100566";10566;"2580 Hillcrest Ave, Atlanta, GA 95974";"2580 Hillcrest Ave";"";"Atlanta";"GA";95974;"Fulton";40.059041;-127.481676;"Single Family";3;3.0;"3,827";"4,944";2002;22;"497,320.84";"2020-12-28";"1,933";129.95;"488,246.00";2022;"7,280.95";"Paul Roberts";"FALSE";"GA-FU-43977"
"P-100567";10567;"5409 Hillcrest Ave, Jacksonville, FL 86610";"5409 Hillcrest Ave";"";"Jacksonville";"FL";86610;"Duval";37.363088;-121.871675;"Single Family";1;2.0;"2,498";"4,079";2005;19;"202,851.94";"2018-08-31";"2,783";81.21;"191,273.94";2022;"3,782.62";"Timothy Thomas";"TRUE";"FL-DU-32806"
"P-100568";10568;"6982 Elm St, Detroit, MI 18116";"6982 Elm St";"";"Detroit";"MI";18116;"Wayne";37.215446;-147.040781;"Single Family";4;3.5;"5,568";"15,911";1923;101;"840,369.66";"2022-09-06";"1,316";150.93;"699,438.24";2023;"8,765.04";"Kevin Torres";"TRUE";"MI-WA-35653"
"P-100569";10569;"8146 Harbor View Blvd, Raleigh, NC 98978";"8146 Harbor View Blvd";"";"Raleigh";"NC";98978;"Wake";28.581367;-139.496231;"Single Family";4;5.0;"2,175";"3,584";1994;30;"138,909.58";"2018-10-14";"2,739";63.87;"115,136.85";2022;"2,040.24";"James White";"FALSE";"NC-WA-84487"
"P-100570";10570;"1279 Valley View Dr, Apt 28A, Provo, UT 34288";"1279 Valley View Dr";"Apt 28A";"Provo";"UT";34288;"Utah";39.082572;-73.676306;"Condo";4;2.5;"2,299";"11,643";1980;44;"510,663.22";"2022-04-14";"1,461";222.12;"503,280.90";2024;"9,180.38";"John Lewis";"TRUE";"UT-UT-59298"
"P-100571";10571;"1380 Lake Dr, Apt 10A, Louisville, KY 77796";"1380 Lake Dr";"Apt 10A";"Louisville";"KY";77796;"Jefferson";28.903015;-146.740308;"Condo";1;5.0;"3,310";"3,679";1948;76;"760,635.69";"2023-01-12";"1,188";229.8;"818,962.76";2023;"10,388.64";"Matthew Jones";"FALSE";"KY-JE-30691"
"P-100572";10572;"9526 Monroe Blvd, Salt Lake City, UT 77863";"9526 Monroe Blvd";"";"Salt Lake City";"UT";77863;"Salt Lake";45.69294;-113.49591;"Multi Family";5;1.0;"5,072";"16,500";1934;90;"574,562.56";"2023-05-02";"1,078";113.28;"572,246.84";2022;"6,899.32";"Thomas Gonzalez";"TRUE";"UT-SA-17784"
"P-100573";10573;"3446 Valley View Dr, Brooklyn, NY 96944";"3446 Valley View Dr";"";"Brooklyn";"NY";96944;"Kings";45.176468;-151.57742;"Single Family";1;1.0;"3,433";"4,592";1973;51;"2,274,350.27";"2019-06-01";"2,509";662.5;"2,453,589.71";2024;"53,978.97";"David Moore";"FALSE";"NY-KI-23639"
"P-100574";10574;"8236 Birch St, Apt 16A, Fort Worth, TX 39523";"8236 Birch St";"Apt 16A";"Fort Worth";"TX";39523;"Tarrant";38.23393;-119.458146;"Condo";7;2.5;"775";"1,681";1923;101;"723,418.33";"2017-03-08";"3,324";933.44;"621,309.49";2024;"12,426.19";"Amanda Baker";"FALSE";"TX-TA-82416"
"P-100575";10575;"6280 Lake Dr, Detroit, MI 66324";"6280 Lake Dr";"";"Detroit";"MI";66324;"Wayne";39.585451;-109.189592;"Single Family";4;1.5;"5,643";"11,667";1965;59;"271,043.59";"2021-05-21";"1,789";48.03;"291,485.85";2022;"3,143.50";"Donna Smith";"TRUE";"MI-WA-80283"
"P-100576";10576;"850 Main St, Louisville, KY 42757";"850 Main St";"";"Louisville";"KY";42757;"Jefferson";42.53448;-150.334784;"Single Family";4;2.0;"2,915";"3,631";1960;64;"392,740.62";"2018-12-08";"2,684";134.73;"419,104.28";2023;"4,005.21";"Betty Walker";"FALSE";"KY-JE-96060"
"P-100577";10577;"1351 Adams St, Apt 4A, Irvine, CA 81256";"1351 Adams St";"Apt 4A";"Irvine";"CA";81256;"Orange";26.455315;-95.642799;"Townhouse";7;2.5;"4,233";"15,916";1958;66;"3,321,352.31";"2017-07-14";"3,196";784.63;"3,206,505.77";2024;"35,048.61";"Karen Lee";"FALSE";"CA-OR-75987"
"P-100578";10578;"6831 Orchard Ln, Apt 4A, Memphis, TN 46671";"6831 Orchard Ln";"Apt 4A";"Memphis";"TN";46671;"Shelby";23.078821;-77.651719;"Condo";2;3.0;"5,129";"8,582";1935;89;"410,464.19";"2017-02-16";"3,344";80.03;"425,397.71";2022;"8,395.19";"George Lewis";"FALSE";"TN-SH-69475"
"P-100579";10579;"653 Jackson Dr, Arlington, VA 46433";"653 Jackson Dr";"";"Arlington";"VA";46433;"Arlington";36.588364;-130.864082;"Single Family";1;3.0;"5,595";"11,885";1983;41;"322,618.17";"2021-12-28";"1,568";57.66;"295,324.34";2022;"3,158.02";"Anthony Lopez";"FALSE";"VA-AR-79794"
"P-100581";10581;"6458 Heritage Ln, Apt 25E, Indianapolis, IN 80092";"6458 Heritage Ln";"Apt 25E";"Indianapolis";"IN";80092;"Marion";33.282817;-107.183578;"Townhouse";7;5.0;"2,730";"5,393";1968;56;"484,519.33";"2023-08-12";"976";177.48;"406,783.93";2022;"4,624.48";"Amanda Moore";"TRUE";"IN-MA-42759"
"P-100582";10582;"5630 Creekside Dr, Apt 12D, Denver, CO 15060";"5630 Creekside Dr";"Apt 12D";"Denver";"CO";15060;"Denver";37.312002;-125.532547;"Condo";7;1.0;"1,618";"6,646";1992;32;"1,092,931.77";"2016-11-27";"3,425";675.48;"961,075.30";2022;"12,807.01";"Mary Lewis";"TRUE";"CO-DE-14850"
"P-100583";10583;"9219 Jefferson St, Apt 28E, Honolulu, HI 63557";"9219 Jefferson St";"Apt 28E";"Honolulu";"HI";63557;"Honolulu";22.552498;-75.32142;"Condo";5;5.0;"3,172";"4,221";1976;48;"998,401.92";"2017-09-10";"3,138";314.75;"1,034,365.07";2023;"19,061.97";"David Anderson";"FALSE";"HI-HO-29254"
"P-100584";10584;"912 Madison Ave, Apt 18A, Billings, MT 25000";"912 Madison Ave";"Apt 18A";"Billings";"MT";25000;"Yellowstone";38.346922;-140.969772;"Condo";7;4.5;"5,350";"10,549";1925;99;"551,658.03";"2023-09-23";"934";103.11;"451,390.80";2024;"8,984.33";"Thomas Johnson";"FALSE";"MT-YE-56312"
"P-100585";10585;"3945 Hillcrest Ave, Apt 26C, Oklahoma City, OK 24308";"3945 Hillcrest Ave";"Apt 26C";"Oklahoma City";"OK";24308;"Oklahoma";23.053197;-118.388296;"Condo";1;2.5;"2,271";"7,608";1993;31;"409,660.30";"2017-01-21";"3,370";180.39;"411,423.84";2022;"6,460.44";"Charles Martinez";"TRUE";"OK-OK-89556"
"P-100586";10586;"6786 Meadow Ln, Reno, NV 71693";"6786 Meadow Ln";"";"Reno";"NV";71693;"Washoe";45.975708;-131.416516;"Single Family";2;3.5;"965";"5,730";1939;85;"831,260.67";"2025-12-30";"105";861.41;"691,500.51";2022;"12,237.08";"Paul Rivera";"FALSE";"NV-WA-76608"
"P-100587";10587;"5736 Jefferson St, New Orleans, LA 59655";"5736 Jefferson St";"";"New Orleans";"LA";59655;"Orleans";43.014259;-154.163841;"Single Family";4;1.5;"1,233";"4,912";1992;32;"512,726.79";"2019-11-04";"2,353";415.84;"507,136.69";2024;"6,601.38";"Timothy Davis";"FALSE";"LA-OR-79174"
"P-100588";10588;"7838 Harbor View Blvd, Apt 18E, San Diego, CA 51541";"7838 Harbor View Blvd";"Apt 18E";"San Diego";"CA";51541;"San Diego";28.133342;-84.267222;"Condo";2;3.5;"2,591";"8,521";1949;75;"1,840,254.58";"2017-11-22";"3,065";710.25;"2,009,040.99";2024;"21,883.59";"Timothy Clark";"TRUE";"CA-SA-56135"
"P-100589";10589;"6035 Riverside Dr, Apt 14D, Irvine, CA 89327";"6035 Riverside Dr";"Apt 14D";"Irvine";"CA";89327;"Orange";27.104271;-88.59154;"Condo";5;2.0;"5,004";"9,017";2019;5;"3,223,260.50";"2018-09-21";"2,762";644.14;"3,144,054.03";2022;"47,998.85";"Charles Perez";"TRUE";"CA-OR-20683"
"P-100590";10590;"2531 Orchard Ln, Boston, MA 92920";"2531 Orchard Ln";"";"Boston";"MA";92920;"Suffolk";44.358193;-139.764933;"Single Family";4;1.0;"1,966";"3,945";1973;51;"1,253,297.17";"2020-01-24";"2,272";637.49;"1,270,109.60";2023;"21,482.95";"David Williams";"FALSE";"MA-SU-13136"
"P-100591";10591;"1296 Lake Dr, Hempstead, NY 77488";"1296 Lake Dr";"";"Hempstead";"NY";77488;"Nassau";43.97232;-77.079799;"Multi Family";3;2.0;"3,895";"15,313";1991;33;"1,186,376.47";"2022-12-29";"1,202";304.59;"991,465.37";2023;"21,812.24";"Michelle Miller";"FALSE";"NY-NA-15929"
"P-100592";10592;"5915 Harbor View Blvd, Irvine, CA 63592";"5915 Harbor View Blvd";"";"Irvine";"CA";63592;"Orange";37.717048;-92.559319;"Multi Family";3;4.5;"6,335";"8,540";2013;11;"1,009,524.88";"2017-09-10";"3,138";159.36;"986,171.98";2024;"8,880.95";"James Nguyen";"TRUE";"CA-OR-98330"
"P-100593";10593;"7530 Forest Glen Rd, Apt 25B, Billings, MT 52000";"7530 Forest Glen Rd";"Apt 25B";"Billings";"MT";52000;"Yellowstone";32.622557;-112.745954;"Townhouse";3;1.5;"2,502";"7,373";1983;41;"386,071.42";"2019-12-16";"2,311";154.31;"368,815.30";2024;"5,516.72";"Sandra Jackson";"TRUE";"MT-YE-51756"
"P-100594";10594;"787 Jefferson St, Apt 30B, Manhattan, NY 66431";"787 Jefferson St";"Apt 30B";"Manhattan";"NY";66431;"New York";34.757077;-106.963009;"Townhouse";3;1.5;"3,445";"8,111";1941;83;"811,580.79";"2023-03-19";"1,122";235.58;"767,747.89";2022;"16,890.45";"Charles Taylor";"FALSE";"NY-NE-23909"
"P-100595";10595;"2410 River Blvd, Tacoma, WA 37111";"2410 River Blvd";"";"Tacoma";"WA";37111;"Pierce";35.632331;-112.743259;"Single Family";1;1.0;"5,022";"13,835";2022;2;"1,045,154.63";"2020-10-21";"2,001";208.12;"1,097,152.48";2022;"13,642.53";"Charles Torres";"TRUE";"WA-PI-68304"
"P-100596";10596;"2167 Lakeshore Dr, Charleston, SC 48658";"2167 Lakeshore Dr";"";"Charleston";"SC";48658;"Charleston";45.326873;-94.686171;"Single Family";4;4.0;"4,640";"8,949";1931;93;"794,312.15";"2023-02-28";"1,141";171.19;"809,793.39";2022;"15,889.18";"Jennifer Mitchell";"FALSE";"SC-CH-19745"
"P-100597";10597;"2667 Birch St, Apt 27A, Henderson, NV 53953";"2667 Birch St";"Apt 27A";"Henderson";"NV";53953;"Clark";28.316863;-102.135717;"Condo";6;1.5;"6,390";"17,661";1960;64;"815,972.56";"2025-11-07";"158";127.7;"758,865.32";2024;"13,303.19";"Daniel Gonzalez";"FALSE";"NV-CL-96655"
"P-100598";10598;"230 Monroe Blvd, Apt 1D, Honolulu, HI 27940";"230 Monroe Blvd";"Apt 1D";"Honolulu";"HI";27940;"Honolulu";36.538099;-81.12601;"Condo";6;2.5;"2,773";"10,475";1939;85;"1,927,746.87";"2024-03-08";"767";695.18;"1,966,433.29";2023;"18,841.39";"Kevin Garcia";"FALSE";"HI-HO-38074"
"P-100599";10599;"8139 Jefferson St, Apt 13E, Oakland, CA 33345";"8139 Jefferson St";"Apt 13E";"Oakland";"CA";33345;"Alameda";22.028537;-97.145596;"Townhouse";4;2.5;"5,824";"11,537";1981;43;"2,067,906.47";"2024-04-06";"738";355.07;"2,198,943.28";2022;"40,681.48";"Brian Young";"TRUE";"CA-AL-92578"
